Id,Id2,Geography,Median household income in 1999
1400000US36047005400,36047005400,"Census Tract 54, Kings County, New York",45267
1400000US36047005500,36047005500,"Census Tract 55, Kings County, New York",46500
1400000US36047005601,36047005601,"Census Tract 56.01, Kings County, New York",43922
1400000US36047005602,36047005602,"Census Tract 56.02, Kings County, New York",45089
1400000US36047005700,36047005700,"Census Tract 57, Kings County, New York",32563
1400000US36047005800,36047005800,"Census Tract 58, Kings County, New York",41522
1400000US36047005900,36047005900,"Census Tract 59, Kings County, New York",21674
1400000US36047006000,36047006000,"Census Tract 60, Kings County, New York",45396
1400000US36047006200,36047006200,"Census Tract 62, Kings County, New York",34576
1400000US36047006300,36047006300,"Census Tract 63, Kings County, New York",60274
1400000US36047006400,36047006400,"Census Tract 64, Kings County, New York",45213
1400000US36047006500,36047006500,"Census Tract 65, Kings County, New York",62049
1400000US36047006600,36047006600,"Census Tract 66, Kings County, New York",37500
1400000US36047006700,36047006700,"Census Tract 67, Kings County, New York",70536
1400000US36047006800,36047006800,"Census Tract 68, Kings County, New York",35292
1400000US36047006900,36047006900,"Census Tract 69, Kings County, New York",55417
1400000US36047007000,36047007000,"Census Tract 70, Kings County, New York",39831
1400000US36047007100,36047007100,"Census Tract 71, Kings County, New York",22011
1400000US36047007200,36047007200,"Census Tract 72, Kings County, New York",35417
1400000US36047007400,36047007400,"Census Tract 74, Kings County, New York",35893
1400000US36047007500,36047007500,"Census Tract 75, Kings County, New York",69107
1400000US36047007600,36047007600,"Census Tract 76, Kings County, New York",31573
1400000US36047007700,36047007700,"Census Tract 77, Kings County, New York",44444
1400000US36047007800,36047007800,"Census Tract 78, Kings County, New York",27750
1400000US36047008000,36047008000,"Census Tract 80, Kings County, New York",26902
1400000US36047008200,36047008200,"Census Tract 82, Kings County, New York",28648
1400000US36047008400,36047008400,"Census Tract 84, Kings County, New York",30054
1400000US36047008500,36047008500,"Census Tract 85, Kings County, New York",10372
1400000US36047008600,36047008600,"Census Tract 86, Kings County, New York",0
1400000US36047008800,36047008800,"Census Tract 88, Kings County, New York",26582
1400000US36047009000,36047009000,"Census Tract 90, Kings County, New York",29338
1400000US36047009200,36047009200,"Census Tract 92, Kings County, New York",26597
1400000US36047009400,36047009400,"Census Tract 94, Kings County, New York",28822
1400000US36047009600,36047009600,"Census Tract 96, Kings County, New York",29654
1400000US36047009800,36047009800,"Census Tract 98, Kings County, New York",28594
1400000US36047010000,36047010000,"Census Tract 100, Kings County, New York",29976
1400000US36047010100,36047010100,"Census Tract 101, Kings County, New York",30788
1400000US36047010200,36047010200,"Census Tract 102, Kings County, New York",29485
1400000US36047010400,36047010400,"Census Tract 104, Kings County, New York",24574
1400000US36047010600,36047010600,"Census Tract 106, Kings County, New York",26895
1400000US36047010800,36047010800,"Census Tract 108, Kings County, New York",28844
1400000US36047011000,36047011000,"Census Tract 110, Kings County, New York",30786
1400000US36047011200,36047011200,"Census Tract 112, Kings County, New York",19697
1400000US36047011400,36047011400,"Census Tract 114, Kings County, New York",35107
1400000US36047011600,36047011600,"Census Tract 116, Kings County, New York",26330
1400000US36047011700,36047011700,"Census Tract 117, Kings County, New York",30833
1400000US36047011800,36047011800,"Census Tract 118, Kings County, New York",24655
1400000US36047012000,36047012000,"Census Tract 120, Kings County, New York",31797
1400000US36047012100,36047012100,"Census Tract 121, Kings County, New York",36343
1400000US36047012200,36047012200,"Census Tract 122, Kings County, New York",31688
1400000US36047012300,36047012300,"Census Tract 123, Kings County, New York",34375
1400000US36047012400,36047012400,"Census Tract 124, Kings County, New York",34444
1400000US36047012500,36047012500,"Census Tract 125, Kings County, New York",26625
1400000US36047012700,36047012700,"Census Tract 127, Kings County, New York",19000
1400000US36047012801,36047012801,"Census Tract 128.01, Kings County, New York",40341
1400000US36047012802,36047012802,"Census Tract 128.02, Kings County, New York",35625
1400000US36047012901,36047012901,"Census Tract 129.01, Kings County, New York",48024
1400000US36047012902,36047012902,"Census Tract 129.02, Kings County, New York",55625
1400000US36047013000,36047013000,"Census Tract 130, Kings County, New York",36496
1400000US36047013100,36047013100,"Census Tract 131, Kings County, New York",51131
1400000US36047013200,36047013200,"Census Tract 132, Kings County, New York",34375
1400000US36047013300,36047013300,"Census Tract 133, Kings County, New York",57885
1400000US36047013400,36047013400,"Census Tract 134, Kings County, New York",43920
1400000US36047013500,36047013500,"Census Tract 135, Kings County, New York",51420
1400000US36047013600,36047013600,"Census Tract 136, Kings County, New York",42500
1400000US36047013700,36047013700,"Census Tract 137, Kings County, New York",57042
1400000US36047013800,36047013800,"Census Tract 138, Kings County, New York",40117
1400000US36047013900,36047013900,"Census Tract 139, Kings County, New York",42361
1400000US36047014000,36047014000,"Census Tract 140, Kings County, New York",57436
1400000US36047014100,36047014100,"Census Tract 141, Kings County, New York",41840
1400000US36047014200,36047014200,"Census Tract 142, Kings County, New York",42713
1400000US36047014300,36047014300,"Census Tract 143, Kings County, New York",31771
1400000US36047014400,36047014400,"Census Tract 144, Kings County, New York",57500
1400000US36047014500,36047014500,"Census Tract 145, Kings County, New York",30735
1400000US36047014600,36047014600,"Census Tract 146, Kings County, New York",82736
1400000US36047014700,36047014700,"Census Tract 147, Kings County, New York",34878
1400000US36047014800,36047014800,"Census Tract 148, Kings County, New York",47250
1400000US36047014900,36047014900,"Census Tract 149, Kings County, New York",47569
1400000US36047015000,36047015000,"Census Tract 150, Kings County, New York",34358
1400000US36047015100,36047015100,"Census Tract 151, Kings County, New York",66815
1400000US36047015300,36047015300,"Census Tract 153, Kings County, New York",66809
1400000US36047015400,36047015400,"Census Tract 154, Kings County, New York",0
1400000US36047015500,36047015500,"Census Tract 155, Kings County, New York",63073
1400000US36047015600,36047015600,"Census Tract 156, Kings County, New York",56346
1400000US36047015700,36047015700,"Census Tract 157, Kings County, New York",68787
1400000US36047015800,36047015800,"Census Tract 158, Kings County, New York",51513
1400000US36047015900,36047015900,"Census Tract 159, Kings County, New York",67317
1400000US36047016000,36047016000,"Census Tract 160, Kings County, New York",41049
1400000US36047016100,36047016100,"Census Tract 161, Kings County, New York",65192
1400000US36047016200,36047016200,"Census Tract 162, Kings County, New York",44034
1400000US36047016300,36047016300,"Census Tract 163, Kings County, New York",59583
1400000US36047016400,36047016400,"Census Tract 164, Kings County, New York",60500
1400000US36047016500,36047016500,"Census Tract 165, Kings County, New York",77871
1400000US36047016700,36047016700,"Census Tract 167, Kings County, New York",68125
1400000US36047016800,36047016800,"Census Tract 168, Kings County, New York",49444
1400000US36047016900,36047016900,"Census Tract 169, Kings County, New York",43925
1400000US36047017000,36047017000,"Census Tract 170, Kings County, New York",47569
1400000US36047017100,36047017100,"Census Tract 171, Kings County, New York",63587
1400000US36047017200,36047017200,"Census Tract 172, Kings County, New York",34617
1400000US36047017300,36047017300,"Census Tract 173, Kings County, New York",51944
1400000US36047017400,36047017400,"Census Tract 174, Kings County, New York",50250
1400000US36047017500,36047017500,"Census Tract 175, Kings County, New York",0
1400000US36047017600,36047017600,"Census Tract 176, Kings County, New York",37633
1400000US36047017700,36047017700,"Census Tract 177, Kings County, New York",0
1400000US36047017800,36047017800,"Census Tract 178, Kings County, New York",31652
1400000US36047017900,36047017900,"Census Tract 179, Kings County, New York",38750
1400000US36047018000,36047018000,"Census Tract 180, Kings County, New York",40565
1400000US36047018100,36047018100,"Census Tract 181, Kings County, New York",48731
1400000US36047018200,36047018200,"Census Tract 182, Kings County, New York",41108
1400000US36047018300,36047018300,"Census Tract 183, Kings County, New York",41648
1400000US36047018400,36047018400,"Census Tract 184, Kings County, New York",45699
1400000US36047018501,36047018501,"Census Tract 185.01, Kings County, New York",13668
1400000US36047018502,36047018502,"Census Tract 185.02, Kings County, New York",25000
1400000US36047018600,36047018600,"Census Tract 186, Kings County, New York",37667
1400000US36047018700,36047018700,"Census Tract 187, Kings County, New York",33750
1400000US36047018800,36047018800,"Census Tract 188, Kings County, New York",38512
1400000US36047018900,36047018900,"Census Tract 189, Kings County, New York",40357
1400000US36047019000,36047019000,"Census Tract 190, Kings County, New York",30786
1400000US36047019100,36047019100,"Census Tract 191, Kings County, New York",38099
1400000US36047019200,36047019200,"Census Tract 192, Kings County, New York",33839
1400000US36047019300,36047019300,"Census Tract 193, Kings County, New York",36034
1400000US36047019400,36047019400,"Census Tract 194, Kings County, New York",32500
1400000US36047019500,36047019500,"Census Tract 195, Kings County, New York",42587
1400000US36047019600,36047019600,"Census Tract 196, Kings County, New York",36092
1400000US36047019700,36047019700,"Census Tract 197, Kings County, New York",48885
1400000US36047019800,36047019800,"Census Tract 198, Kings County, New York",43527
1400000US36047019900,36047019900,"Census Tract 199, Kings County, New York",38717
1400000US36047020000,36047020000,"Census Tract 200, Kings County, New York",38936
1400000US36047020100,36047020100,"Census Tract 201, Kings County, New York",45189
1400000US36047020200,36047020200,"Census Tract 202, Kings County, New York",47422
1400000US36047020300,36047020300,"Census Tract 203, Kings County, New York",38942
1400000US36047020400,36047020400,"Census Tract 204, Kings County, New York",52321
1400000US36047020500,36047020500,"Census Tract 205, Kings County, New York",45256
1400000US36047020600,36047020600,"Census Tract 206, Kings County, New York",52679
1400000US36047020700,36047020700,"Census Tract 207, Kings County, New York",50137
1400000US36047020800,36047020800,"Census Tract 208, Kings County, New York",46544
1400000US36047021000,36047021000,"Census Tract 210, Kings County, New York",33333
1400000US36047021200,36047021200,"Census Tract 212, Kings County, New York",29179
1400000US36047021300,36047021300,"Census Tract 213, Kings County, New York",28696
1400000US36047021400,36047021400,"Census Tract 214, Kings County, New York",32069
1400000US36047021500,36047021500,"Census Tract 215, Kings County, New York",39489
1400000US36047021600,36047021600,"Census Tract 216, Kings County, New York",25616
1400000US36047021700,36047021700,"Census Tract 217, Kings County, New York",30712
1400000US36047021800,36047021800,"Census Tract 218, Kings County, New York",30259
1400000US36047021900,36047021900,"Census Tract 219, Kings County, New York",26469
1400000US36047022000,36047022000,"Census Tract 220, Kings County, New York",24846
1400000US36047022100,36047022100,"Census Tract 221, Kings County, New York",21415
1400000US36047022200,36047022200,"Census Tract 222, Kings County, New York",25919
1400000US36047022300,36047022300,"Census Tract 223, Kings County, New York",29321
1400000US36047022400,36047022400,"Census Tract 224, Kings County, New York",34188
1400000US36047022500,36047022500,"Census Tract 225, Kings County, New York",23846
1400000US36047022600,36047022600,"Census Tract 226, Kings County, New York",22316
1400000US36047022700,36047022700,"Census Tract 227, Kings County, New York",31853
1400000US36047022800,36047022800,"Census Tract 228, Kings County, New York",23407
